bucket_range,min_ate_in_bin,max_ate_in_bin,min_length,best_sequence,count
"(3.975, 3.9752]",3.9749825362736724,3.9752423164070327,2,"(('winsorize', 'x3'), ('bin_equal_width_2', 'x6'))",107
"(3.9752, 3.9755]",3.975264462192852,3.97551915295347,1,"(('bin_equal_width_2', 'x6'),)",1408
"(3.9755, 3.9758]",3.97556933994079,3.9757983742920966,2,"(('bin_equal_frequency_5', 'x1'), ('bin_equal_width_2', 'x6'))",279
"(3.9758, 3.9761]",3.9758061938571667,3.9760712265114613,2,"(('zscore_clip_3', 'x2'), ('bin_equal_width_2', 'x6'))",80
"(3.9761, 3.9763]",3.9760743766280915,3.9763274384758183,2,"(('bin_equal_width_10', 'x5'), ('bin_equal_width_2', 'x6'))",82
"(3.9763, 3.9766]",3.9763539188839356,3.9766173139533945,2,"(('bin_equal_width_10', 'x5'), ('IQR', 'x5'))",113
"(3.9766, 3.9769]",3.9766264486795078,3.976891920463284,2,"(('norm_log', 'x2'), ('bin_equal_width_2', 'x6'))",206
"(3.9769, 3.9772]",3.9768962767258134,3.977168048949869,2,"(('bin_equal_frequency_10', 'x1'), ('bin_equal_width_2', 'x6'))",177
"(3.9772, 3.9774]",3.977187124459652,3.9774423196877002,3,"(('bin_equal_frequency_2', 'x1'), ('bin_equal_frequency_2', 'x3'), ('bin_equal_frequency_2', 'x6'))",54
"(3.9774, 3.9777]",3.9774668496864747,3.977714238999078,2,"(('bin_equal_frequency_2', 'x3'), ('bin_equal_width_2', 'x6'))",94
"(3.9777, 3.978]",3.977723328872053,3.9779791334622683,2,"(('bin_equal_frequency_5', 'x5'), ('bin_equal_width_2', 'x6'))",226
"(3.978, 3.9783]",3.9779932873016577,3.9782667347229825,2,"(('bin_equal_frequency_5', 'x2'), ('bin_equal_width_2', 'x6'))",172
"(3.9783, 3.9785]",3.9782695725258495,3.9785382326549503,3,"(('bin_equal_frequency_2', 'x1'), ('bin_equal_frequency_2', 'x5'), ('bin_equal_frequency_2', 'x6'))",52
"(3.9785, 3.9788]",3.9785434084001525,3.9788120364993147,3,"(('bin_equal_frequency_2', 'x1'), ('bin_equal_frequency_2', 'x3'), ('bin_equal_width_2', 'x6'))",43
"(3.9788, 3.9791]",3.9788291550897195,3.9790776373244596,3,"(('bin_equal_frequency_5', 'x1'), ('bin_equal_frequency_10', 'x5'), ('bin_equal_width_2', 'x6'))",10
"(3.9791, 3.9794]",3.9791096170274005,3.9793125623239347,2,"(('bin_equal_width_10', 'x1'), ('bin_equal_width_2', 'x6'))",56
"(3.9794, 3.9796]",3.9793710336832273,3.9796297956511926,3,"(('bin_equal_frequency_5', 'x1'), ('bin_equal_frequency_5', 'x5'), ('bin_equal_width_2', 'x6'))",14
"(3.9796, 3.9799]",3.979658382643586,3.9799025122231693,3,"(('bin_equal_frequency_5', 'x1'), ('zscore_clip_3', 'x2'), ('bin_equal_width_2', 'x6'))",11
"(3.9799, 3.9802]",3.979918570504577,3.9801800743414004,3,"(('bin_equal_frequency_10', 'x1'), ('bin_equal_frequency_10', 'x5'), ('bin_equal_width_2', 'x6'))",7
"(3.9802, 3.9805]",3.9802034190180664,3.980451294574316,3,"(('bin_equal_frequency_10', 'x1'), ('bin_equal_frequency_5', 'x5'), ('bin_equal_width_2', 'x6'))",8
"(3.9805, 3.9807]",3.9805248252165315,3.9806515057528506,3,"(('bin_equal_frequency_2', 'x2'), ('bin_equal_frequency_2', 'x3'), ('bin_equal_width_2', 'x6'))",5
"(3.9807, 3.981]",3.9807435369277226,3.9809771193900376,3,"(('bin_equal_frequency_2', 'x1'), ('zscore_clip_3', 'x2'), ('bin_equal_width_2', 'x6'))",33
"(3.981, 3.9813]",3.9810712040820695,3.9812474854081663,3,"(('bin_equal_frequency_2', 'x1'), ('IQR', 'x4'), ('IQR', 'x5'))",30
"(3.9813, 3.9816]",3.9812989470945723,3.9815557457015833,3,"(('bin_equal_frequency_5', 'x1'), ('IQR', 'x4'), ('IQR', 'x5'))",12
"(3.9816, 3.9818]",3.9815723825877116,3.9818085288056246,3,"(('bin_equal_width_2', 'x1'), ('bin_equal_width_10', 'x5'), ('IQR', 'x5'))",10
"(3.9818, 3.9821]",3.98189228063693,3.9819760560051463,3,"(('bin_equal_width_10', 'x1'), ('bin_equal_frequency_5', 'x5'), ('bin_equal_width_2', 'x6'))",4
"(3.9821, 3.9824]",3.9821203468842055,3.9821203468842055,3,"(('bin_equal_frequency_5', 'x2'), ('bin_equal_frequency_2', 'x3'), ('bin_equal_width_2', 'x6'))",1
"(3.9824, 3.9827]",3.982507838572494,3.982652696266859,3,"(('bin_equal_frequency_2', 'x4'), ('norm_log', 'x6'), ('bin_equal_width_2', 'x6'))",2
"(3.9827, 3.9829]",3.9826825086765405,3.9827746920566707,3,"(('bin_equal_frequency_5', 'x2'), ('IQR', 'x4'), ('IQR', 'x5'))",2
"(3.9835, 3.9838]",3.983568692820998,3.9837057318303173,3,"(('bin_equal_width_5', 'x2'), ('IQR', 'x4'), ('zscore_clip_3', 'x6'))",2
"(3.9838, 3.984]",3.9837977362499237,3.983813653669531,3,"(('bin_equal_frequency_10', 'x6'), ('IQR', 'x2'), ('IQR', 'x4'))",2
"(3.984, 3.9843]",3.9840962347868847,3.9841660285438465,3,"(('bin_equal_width_2', 'x1'), ('norm_log', 'x6'), ('bin_equal_width_2', 'x6'))",4
"(3.9843, 3.9846]",3.984339685889167,3.984518114657133,3,"(('bin_equal_width_2', 'x2'), ('IQR', 'x4'), ('bin_equal_frequency_10', 'x6'))",3
"(3.9846, 3.9848]",3.9846633625779484,3.98470020748889,3,"(('bin_equal_width_5', 'x1'), ('IQR', 'x4'), ('bin_equal_frequency_10', 'x6'))",2
"(3.9848, 3.9851]",3.984940508617126,3.9849916764323656,3,"(('bin_equal_width_2', 'x2'), ('bin_equal_frequency_10', 'x6'), ('IQR', 'x4'))",2
"(3.9851, 3.9854]",3.985186585403418,3.9853196187262876,3,"(('bin_equal_width_5', 'x1'), ('bin_equal_frequency_10', 'x6'), ('IQR', 'x4'))",5
"(3.9854, 3.9857]",3.9854276138432256,3.985607174229108,3,"(('bin_equal_width_2', 'x3'), ('IQR', 'x5'), ('bin_equal_width_2', 'x6'))",5
"(3.9857, 3.9859]",3.9857320892778487,3.985910219813259,3,"(('bin_equal_width_2', 'x1'), ('IQR', 'x4'), ('IQR', 'x5'))",9
"(3.9859, 3.9862]",3.986114812751347,3.9861923011174354,3,"(('bin_equal_frequency_5', 'x3'), ('IQR', 'x4'), ('bin_equal_frequency_10', 'x6'))",5
"(3.9862, 3.9865]",3.986302889270941,3.9864920507587964,3,"(('bin_equal_frequency_2', 'x2'), ('IQR', 'x4'), ('bin_equal_frequency_10', 'x6'))",8
"(3.9865, 3.9868]",3.986515392488906,3.986702290262841,3,"(('bin_equal_width_5', 'x1'), ('IQR', 'x4'), ('zscore_clip_3', 'x6'))",7
"(3.9868, 3.987]",3.986806434912826,3.9870246397161537,2,"(('IQR', 'x4'), ('bin_equal_frequency_10', 'x6'))",68
"(3.987, 3.9873]",3.987055749718526,3.987271248651864,3,"(('IQR', 'x2'), ('norm_log', 'x6'), ('bin_equal_width_2', 'x6'))",10
"(3.9873, 3.9876]",3.9873285446321503,3.987572834226443,2,"(('bin_equal_frequency_10', 'x6'), ('IQR', 'x4'))",65
"(3.9876, 3.9879]",3.987596717081159,3.9877695010804723,3,"(('winsorize', 'x1'), ('bin_equal_frequency_10', 'x6'), ('IQR', 'x4'))",11
"(3.9879, 3.9881]",3.987903454329803,3.988126799034559,3,"(('bin_equal_width_10', 'x1'), ('norm_log', 'x1'), ('IQR', 'x4'))",12
"(3.9881, 3.9884]",3.9882248492825005,3.9883996739910352,3,"(('bin_equal_frequency_2', 'x1'), ('norm_log', 'x6'), ('bin_equal_width_2', 'x6'))",31
"(3.9884, 3.9887]",3.9884509490121203,3.9886681278904663,3,"(('bin_equal_frequency_2', 'x2'), ('IQR', 'x4'), ('zscore_clip_3', 'x6'))",8
"(3.9887, 3.989]",3.988697001144587,3.98896191471028,3,"(('norm_log', 'x2'), ('bin_equal_frequency_10', 'x6'), ('IQR', 'x4'))",10
"(3.989, 3.9892]",3.989094553054372,3.9891998165180307,2,"(('IQR', 'x4'), ('zscore_clip_3', 'x6'))",74
"(3.9892, 3.9895]",3.9892434530504524,3.989481240211814,3,"(('bin_equal_width_2', 'x1'), ('IQR', 'x5'), ('bin_equal_width_2', 'x6'))",16
"(3.9895, 3.9898]",3.9895633903589625,3.9897844629902663,3,"(('bin_equal_frequency_2', 'x1'), ('IQR', 'x5'), ('bin_equal_width_2', 'x6'))",31
"(3.9898, 3.9901]",3.9897911397414094,3.990055346090707,3,"(('bin_equal_frequency_2', 'x1'), ('IQR', 'x4'), ('bin_equal_frequency_10', 'x6'))",32
"(3.9901, 3.9903]",3.9900676165648923,3.9903116501714906,2,"(('norm_log', 'x6'), ('bin_equal_width_2', 'x6'))",61
"(3.9903, 3.9906]",3.990356998933631,3.9905887163715534,3,"(('bin_equal_frequency_10', 'x1'), ('bin_equal_frequency_10', 'x6'), ('IQR', 'x4'))",13
"(3.9906, 3.9909]",3.9906107350393483,3.990847303379023,3,"(('bin_equal_frequency_2', 'x1'), ('bin_equal_width_5', 'x2'), ('IQR', 'x4'))",100
"(3.9909, 3.9912]",3.990884731747986,3.9911059645986127,3,"(('bin_equal_width_5', 'x1'), ('IQR', 'x6'), ('bin_equal_frequency_2', 'x6'))",14
"(3.9912, 3.9914]",3.99116196239086,3.991419188297137,3,"(('bin_equal_width_10', 'x1'), ('IQR', 'x4'), ('zscore_clip_3', 'x6'))",16
"(3.9914, 3.9917]",3.9914421547076206,3.9916512038731367,3,"(('bin_equal_frequency_10', 'x1'), ('norm_log', 'x6'), ('bin_equal_width_2', 'x6'))",9
"(3.9917, 3.992]",3.991784248585218,3.9919556730633823,3,"(('norm_log', 'x1'), ('IQR', 'x4'), ('zscore_clip_3', 'x6'))",7
"(3.992, 3.9923]",3.9919903078772454,3.9922364416530542,3,"(('bin_equal_width_2', 'x1'), ('bin_equal_frequency_10', 'x6'), ('IQR', 'x4'))",10
"(3.9923, 3.9925]",3.992305989140124,3.992434650455325,3,"(('bin_equal_frequency_10', 'x1'), ('norm_log', 'x1'), ('IQR', 'x4'))",10
"(3.9925, 3.9928]",3.9925588377143337,3.9927930308416255,3,"(('bin_equal_frequency_5', 'x1'), ('IQR', 'x5'), ('bin_equal_width_2', 'x6'))",13
"(3.9928, 3.9931]",3.992810433709253,3.9930774687333437,3,"(('bin_equal_frequency_2', 'x1'), ('IQR', 'x4'), ('zscore_clip_3', 'x6'))",47
"(3.9931, 3.9934]",3.9930837171498794,3.9933413501226056,2,"(('bin_equal_width_5', 'x2'), ('IQR', 'x4'))",134
"(3.9934, 3.9936]",3.9933555290758416,3.993620161363927,3,"(('bin_equal_width_5', 'x1'), ('IQR', 'x2'), ('IQR', 'x4'))",22
"(3.9936, 3.9939]",3.9936368935651654,3.9938926691297705,2,"(('IQR', 'x4'), ('norm_log', 'x6'))",74
"(3.9939, 3.9942]",3.993911675294029,3.9941686610626403,3,"(('bin_equal_frequency_5', 'x1'), ('bin_equal_width_5', 'x2'), ('IQR', 'x4'))",23
"(3.9942, 3.9944]",3.994176011090389,3.9944460470973566,2,"(('IQR', 'x6'), ('bin_equal_frequency_2', 'x6'))",80
"(3.9944, 3.9947]",3.994464744687135,3.99471719505237,3,"(('norm_log', 'x1'), ('IQR', 'x5'), ('bin_equal_width_2', 'x6'))",27
"(3.9947, 3.995]",3.9947410409218707,3.994992671005265,2,"(('IQR', 'x4'), ('bin_equal_frequency_5', 'x6'))",143
"(3.995, 3.9953]",3.995015588503742,3.995254260153752,3,"(('bin_equal_width_5', 'x1'), ('IQR', 'x4'), ('bin_equal_width_5', 'x5'))",26
"(3.9953, 3.9955]",3.995274389350567,3.995536094191615,2,"(('IQR', 'x4'), ('bin_equal_frequency_2', 'x5'))",119
"(3.9955, 3.9958]",3.995570457658341,3.9958196553318017,2,"(('IQR', 'x2'), ('IQR', 'x4'))",178
"(3.9958, 3.9961]",3.995838352158242,3.9960930696191133,2,"(('zscore_filter_3', 'x5'), ('bin_equal_frequency_2', 'x6'))",84
"(3.9961, 3.9964]",3.996099853144775,3.996365689386327,2,"(('IQR', 'x4'), ('bin_equal_width_2', 'x5'))",214
"(3.9964, 3.9966]",3.9963688334241145,3.996638652185056,2,"(('bin_equal_width_5', 'x1'), ('IQR', 'x4'))",86
"(3.9966, 3.9969]",3.9966470537095145,3.9969106817652027,3,"(('bin_equal_frequency_2', 'x1'), ('zscore_filter_3', 'x5'), ('bin_equal_frequency_2', 'x6'))",58
"(3.9969, 3.9972]",3.996918424690893,3.99718967143546,3,"(('bin_equal_frequency_5', 'x1'), ('IQR', 'x4'), ('bin_equal_frequency_5', 'x6'))",34
"(3.9972, 3.9975]",3.9971964615886337,3.9974649824140998,3,"(('bin_equal_frequency_2', 'x1'), ('IQR', 'x4'), ('bin_equal_frequency_5', 'x6'))",66
"(3.9975, 3.9977]",3.9974919860296763,3.9977392292978933,2,"(('bin_equal_width_10', 'x2'), ('IQR', 'x4'))",307
"(3.9977, 3.998]",3.997741170657044,3.9980076626429004,2,"(('bin_equal_width_2', 'x2'), ('IQR', 'x4'))",254
"(3.998, 3.9983]",3.9980163801540645,3.9982836942966378,2,"(('IQR', 'x4'), ('winsorize', 'x3'))",209
"(3.9983, 3.9986]",3.9982943414537377,3.9985487495138154,2,"(('bin_equal_frequency_2', 'x2'), ('IQR', 'x4'))",222
"(3.9986, 3.9988]",3.9985725587345144,3.998830921020121,1,"(('IQR', 'x4'),)",1977
"(3.9988, 3.9991]",3.998839642425789,3.9991096234512993,2,"(('winsorize', 'x1'), ('IQR', 'x4'))",427
"(3.9991, 3.9994]",3.99911869141865,3.999360935101871,3,"(('norm_log', 'x1'), ('IQR', 'x4'), ('bin_equal_width_2', 'x5'))",35
"(3.9994, 3.9997]",3.9993858354371272,3.9996424482524904,2,"(('IQR', 'x4'), ('zscore_filter_3', 'x3'))",100
"(3.9997, 3.9999]",3.9996666929114544,3.9999317425525702,3,"(('bin_equal_frequency_2', 'x1'), ('bin_equal_width_2', 'x3'), ('IQR', 'x4'))",72
"(3.9999, 4.0002]",3.999939120403761,4.000198977592277,2,"(('norm_log', 'x2'), ('IQR', 'x4'))",269
"(4.0002, 4.0005]",4.000210166306919,4.000482539030137,2,"(('zscore_clip_3', 'x2'), ('IQR', 'x4'))",184
"(4.0005, 4.0008]",4.000498912272534,4.000753057040218,2,"(('bin_equal_width_5', 'x3'), ('IQR', 'x4'))",104
"(4.0008, 4.001]",4.0007589105147785,4.001021560584822,2,"(('bin_equal_width_10', 'x1'), ('IQR', 'x4'))",139
"(4.001, 4.0013]",4.001042400532141,4.001269133983295,2,"(('IQR', 'x4'), ('bin_equal_frequency_5', 'x2'))",167
"(4.0013, 4.0016]",4.001309447608048,4.001570947796527,2,"(('norm_log', 'x1'), ('IQR', 'x4'))",83
"(4.0016, 4.0019]",4.00158070714098,4.001851519047361,3,"(('bin_equal_frequency_5', 'x1'), ('IQR', 'x4'), ('zscore_clip_3', 'x5'))",26
"(4.0019, 4.0021]",4.001866438190406,4.002078814064264,3,"(('bin_equal_frequency_2', 'x1'), ('IQR', 'x2'), ('IQR', 'x4'))",99
"(4.0021, 4.0024]",4.002128463974828,4.002380582542116,2,"(('bin_equal_frequency_2', 'x1'), ('IQR', 'x4'))",1292
"(4.0024, 4.0027]",4.002410379432648,4.002676741167079,2,"(('IQR', 'x4'), ('bin_equal_width_10', 'x6'))",213
"(4.0027, 4.003]",4.002698044432501,4.0029504536814144,2,"(('bin_equal_frequency_5', 'x1'), ('IQR', 'x4'))",194
"(4.003, 4.0032]",4.002958866220522,4.0032227661801665,2,"(('bin_equal_frequency_5', 'x2'), ('IQR', 'x4'))",150
"(4.0032, 4.0035]",4.0032521165357196,4.0034935040069435,2,"(('zscore_filter_3', 'x5'), ('bin_equal_width_2', 'x6'))",148
"(4.0035, 4.0038]",4.003516909082919,4.003754485797257,3,"(('bin_equal_frequency_5', 'x1'), ('winsorize', 'x2'), ('IQR', 'x4'))",15
"(4.0038, 4.004]",4.0037778576393475,4.004029971032635,3,"(('bin_equal_frequency_2', 'x1'), ('bin_equal_frequency_2', 'x3'), ('IQR', 'x4'))",41
"(4.004, 4.0043]",4.0040736685271785,4.00431351015933,2,"(('IQR', 'x5'), ('IQR', 'x4'))",87
"(4.0043, 4.0046]",4.0043249557064815,4.0045896185281356,2,"(('bin_equal_width_2', 'x1'), ('IQR', 'x4'))",102
"(4.0046, 4.0049]",4.004615143282091,4.00486198523553,3,"(('bin_equal_frequency_5', 'x1'), ('norm_log', 'x2'), ('IQR', 'x4'))",14
"(4.0049, 4.0051]",4.004876175259543,4.005075146937078,3,"(('bin_equal_frequency_5', 'x1'), ('bin_equal_frequency_2', 'x2'), ('IQR', 'x4'))",6
"(4.0051, 4.0054]",4.005213628450945,4.0054075720337625,3,"(('bin_equal_width_2', 'x1'), ('IQR', 'x4'), ('bin_equal_width_10', 'x5'))",8
"(4.0054, 4.0057]",4.005466213770771,4.005682545534255,3,"(('bin_equal_frequency_2', 'x1'), ('zscore_filter_3', 'x2'), ('IQR', 'x4'))",54
"(4.0057, 4.006]",4.005702424383256,4.005966287632116,3,"(('bin_equal_frequency_2', 'x1'), ('IQR', 'x5'), ('IQR', 'x4'))",34
"(4.006, 4.0062]",4.005977242374854,4.006231589990522,3,"(('bin_equal_frequency_5', 'x1'), ('IQR', 'x4'), ('bin_equal_width_10', 'x6'))",7
"(4.0062, 4.0065]",4.00629825472422,4.0064090052212755,3,"(('bin_equal_width_2', 'x1'), ('bin_equal_width_5', 'x3'), ('IQR', 'x4'))",8
"(4.0065, 4.0068]",4.006519777606558,4.006746580501914,3,"(('bin_equal_frequency_10', 'x1'), ('zscore_clip_3', 'x2'), ('IQR', 'x4'))",13
"(4.0068, 4.0071]",4.006811044913501,4.007014670526137,3,"(('bin_equal_frequency_5', 'x1'), ('IQR', 'x5'), ('IQR', 'x4'))",6
"(4.0071, 4.0073]",4.007067165814528,4.007329510684883,3,"(('bin_equal_frequency_10', 'x1'), ('bin_equal_frequency_5', 'x2'), ('IQR', 'x4'))",7
"(4.0073, 4.0076]",4.00736889126582,4.007542158750917,3,"(('bin_equal_frequency_5', 'x1'), ('IQR', 'x4'), ('bin_equal_frequency_5', 'x2'))",6
"(4.0076, 4.0079]",4.007616102569247,4.007885602205746,3,"(('bin_equal_width_5', 'x1'), ('IQR', 'x4'), ('bin_equal_frequency_2', 'x6'))",7
"(4.0079, 4.0082]",4.007910895043077,4.008125801259611,3,"(('bin_equal_frequency_5', 'x1'), ('zscore_clip_3', 'x2'), ('IQR', 'x4'))",9
"(4.0082, 4.0084]",4.008176322578951,4.0083862923362945,3,"(('bin_equal_frequency_2', 'x1'), ('bin_equal_frequency_2', 'x2'), ('IQR', 'x4'))",67
"(4.0084, 4.0087]",4.00844329628391,4.008646389041301,3,"(('bin_equal_width_2', 'x1'), ('IQR', 'x4'), ('bin_equal_frequency_5', 'x2'))",7
"(4.0087, 4.009]",4.008737035418888,4.008950634918279,3,"(('bin_equal_width_2', 'x1'), ('bin_equal_frequency_5', 'x2'), ('IQR', 'x4'))",10
"(4.009, 4.0093]",4.00900381893118,4.00924545866382,3,"(('bin_equal_frequency_2', 'x1'), ('bin_equal_frequency_5', 'x2'), ('IQR', 'x4'))",64
"(4.0093, 4.0095]",4.009272017062672,4.009489331007173,3,"(('bin_equal_width_2', 'x1'), ('bin_equal_frequency_2', 'x2'), ('IQR', 'x4'))",7
"(4.0095, 4.0098]",4.009639191856632,4.009767227922455,3,"(('IQR', 'x4'), ('bin_equal_width_2', 'x5'), ('bin_equal_frequency_2', 'x6'))",5
"(4.0098, 4.0101]",4.009832593649761,4.010033242720348,3,"(('bin_equal_frequency_2', 'x1'), ('IQR', 'x4'), ('bin_equal_frequency_5', 'x2'))",29
"(4.0101, 4.0104]",4.010101672257187,4.010175530179952,3,"(('bin_equal_width_2', 'x1'), ('IQR', 'x5'), ('IQR', 'x4'))",2
"(4.0104, 4.0106]",4.010428503399867,4.01053819292621,3,"(('bin_equal_width_10', 'x3'), ('IQR', 'x4'), ('bin_equal_frequency_2', 'x6'))",4
"(4.0106, 4.0109]",4.010634485940139,4.010894980909814,2,"(('IQR', 'x4'), ('bin_equal_frequency_2', 'x6'))",118
"(4.0109, 4.0112]",4.010925728869076,4.01112169924394,3,"(('winsorize', 'x2'), ('IQR', 'x4'), ('bin_equal_frequency_2', 'x6'))",5
"(4.0112, 4.0115]",4.011300864218122,4.011385911683986,3,"(('bin_equal_width_5', 'x3'), ('IQR', 'x4'), ('bin_equal_frequency_2', 'x6'))",3
"(4.0115, 4.0117]",4.011457165530268,4.011679140174269,3,"(('IQR', 'x4'), ('zscore_clip_3', 'x3'), ('bin_equal_width_5', 'x6'))",7
"(4.0117, 4.012]",4.0117286470610125,4.011938467214014,3,"(('bin_equal_width_5', 'x1'), ('IQR', 'x4'), ('bin_equal_width_5', 'x6'))",8
"(4.012, 4.0123]",4.012091423295332,4.012262756713125,3,"(('bin_equal_width_2', 'x3'), ('IQR', 'x4'), ('bin_equal_width_2', 'x6'))",5
"(4.0123, 4.0126]",4.012279393834441,4.012525859942585,3,"(('norm_log', 'x1'), ('IQR', 'x4'), ('bin_equal_frequency_2', 'x6'))",5
"(4.0126, 4.0128]",4.01259849556563,4.012753785645718,3,"(('bin_equal_width_10', 'x1'), ('IQR', 'x4'), ('bin_equal_frequency_2', 'x6'))",4
"(4.0128, 4.0131]",4.012914075548864,4.01300461944494,3,"(('bin_equal_frequency_10', 'x1'), ('IQR', 'x4'), ('bin_equal_frequency_2', 'x6'))",4
"(4.0131, 4.0134]",4.013113234427948,4.01325032293557,3,"(('IQR', 'x4'), ('bin_equal_frequency_5', 'x1'), ('bin_equal_frequency_2', 'x6'))",3
"(4.0134, 4.0136]",4.0135396161392976,4.013619841492939,3,"(('bin_equal_frequency_5', 'x1'), ('IQR', 'x4'), ('bin_equal_frequency_2', 'x6'))",4
"(4.0136, 4.0139]",4.013663707258538,4.0138881571885445,3,"(('bin_equal_frequency_5', 'x2'), ('IQR', 'x4'), ('bin_equal_frequency_2', 'x6'))",6
"(4.0139, 4.0142]",4.01400515302269,4.014174640470998,2,"(('IQR', 'x4'), ('bin_equal_width_5', 'x6'))",65
"(4.0142, 4.0145]",4.014220139580794,4.014434568350377,3,"(('winsorize', 'x1'), ('IQR', 'x4'), ('bin_equal_width_5', 'x6'))",7
"(4.0145, 4.0147]",4.014477162728302,4.014731833403686,3,"(('bin_equal_frequency_2', 'x1'), ('IQR', 'x4'), ('bin_equal_frequency_2', 'x6'))",29
"(4.0147, 4.015]",4.014963470502908,4.014963470502908,3,"(('bin_equal_frequency_5', 'x3'), ('IQR', 'x4'), ('bin_equal_width_5', 'x6'))",1
"(4.015, 4.0153]",4.01502794805969,4.015244920283788,3,"(('bin_equal_width_5', 'x1'), ('IQR', 'x4'), ('bin_equal_width_2', 'x6'))",6
"(4.0153, 4.0156]",4.015353535824777,4.015353535824777,3,"(('IQR', 'x2'), ('IQR', 'x4'), ('zscore_filter_3', 'x6'))",1
"(4.0156, 4.0158]",4.015721103370201,4.015723273284619,3,"(('IQR', 'x4'), ('zscore_clip_3', 'x3'), ('zscore_filter_3', 'x6'))",2
"(4.0158, 4.0161]",4.015928534411501,4.016089393494376,3,"(('bin_equal_width_10', 'x1'), ('IQR', 'x4'), ('bin_equal_width_5', 'x6'))",7
"(4.0161, 4.0164]",4.016272603888262,4.016373876138514,3,"(('IQR', 'x4'), ('bin_equal_frequency_2', 'x5'), ('zscore_filter_3', 'x6'))",2
"(4.0164, 4.0167]",4.016405890828319,4.016646589251768,3,"(('bin_equal_width_5', 'x1'), ('IQR', 'x4'), ('zscore_filter_3', 'x6'))",7
"(4.0167, 4.0169]",4.01674634729155,4.016914016824299,3,"(('bin_equal_frequency_5', 'x3'), ('IQR', 'x4'), ('bin_equal_width_2', 'x6'))",5
"(4.0169, 4.0172]",4.016970048934339,4.0169951448855725,3,"(('bin_equal_width_2', 'x1'), ('IQR', 'x4'), ('bin_equal_width_5', 'x6'))",2
"(4.0172, 4.0175]",4.01722455475327,4.0174323981913895,3,"(('bin_equal_frequency_2', 'x1'), ('IQR', 'x4'), ('bin_equal_width_5', 'x6'))",31
"(4.0175, 4.0178]",4.017645161415144,4.017760925808236,3,"(('bin_equal_frequency_5', 'x1'), ('IQR', 'x4'), ('bin_equal_width_5', 'x6'))",7
"(4.0178, 4.018]",4.0177982281995455,4.018035384229509,3,"(('bin_equal_width_10', 'x2'), ('IQR', 'x4'), ('zscore_filter_3', 'x6'))",10
"(4.018, 4.0183]",4.018053883832826,4.018307497564787,2,"(('IQR', 'x4'), ('bin_equal_width_2', 'x6'))",70
"(4.0183, 4.0186]",4.018327883578962,4.018528571678707,3,"(('bin_equal_frequency_2', 'x1'), ('IQR', 'x4'), ('bin_equal_width_2', 'x6'))",30
"(4.0186, 4.0189]",4.018595251404824,4.018833950662115,2,"(('IQR', 'x4'), ('zscore_filter_3', 'x6'))",81
"(4.0189, 4.0191]",4.018904325492758,4.019108615846301,3,"(('winsorize', 'x1'), ('IQR', 'x4'), ('zscore_filter_3', 'x6'))",7
"(4.0191, 4.0194]",4.0191910090848015,4.019320546188818,3,"(('IQR', 'x4'), ('zscore_filter_3', 'x3'), ('zscore_filter_3', 'x6'))",5
"(4.0194, 4.0197]",4.019407708481573,4.019676346077917,3,"(('bin_equal_frequency_2', 'x2'), ('IQR', 'x4'), ('zscore_filter_3', 'x5'))",8
"(4.0197, 4.02]",4.019758394254362,4.01993353002533,3,"(('zscore_clip_3', 'x2'), ('IQR', 'x4'), ('bin_equal_width_2', 'x6'))",4
"(4.02, 4.0202]",4.020036884849759,4.020201249315327,3,"(('bin_equal_frequency_5', 'x1'), ('IQR', 'x4'), ('bin_equal_width_2', 'x6'))",11
"(4.0202, 4.0205]",4.020252628174247,4.020487748467454,3,"(('norm_log', 'x1'), ('IQR', 'x4'), ('bin_equal_width_2', 'x6'))",7
"(4.0205, 4.0208]",4.020523950051374,4.020647328205997,3,"(('IQR', 'x4'), ('winsorize', 'x3'), ('zscore_filter_3', 'x5'))",5
"(4.0208, 4.0211]",4.020816787133367,4.020911390524159,3,"(('bin_equal_frequency_10', 'x1'), ('IQR', 'x4'), ('bin_equal_width_2', 'x6'))",6
"(4.0211, 4.0213]",4.021067066745844,4.021317830809443,2,"(('IQR', 'x4'), ('zscore_filter_3', 'x5'))",77
"(4.0213, 4.0216]",4.021366122359145,4.02156414415364,3,"(('bin_equal_width_10', 'x1'), ('IQR', 'x4'), ('bin_equal_width_2', 'x6'))",7
"(4.0216, 4.0219]",4.021661659913852,4.021832299410102,3,"(('bin_equal_frequency_2', 'x1'), ('IQR', 'x4'), ('zscore_filter_3', 'x6'))",29
"(4.0219, 4.0222]",4.022005591961338,4.022052120978008,3,"(('bin_equal_width_2', 'x2'), ('bin_equal_frequency_10', 'x6'), ('isolationForest', 'x1'))",3
"(4.0222, 4.0224]",4.022253847488329,4.022327601753182,3,"(('norm_log', 'x2'), ('IQR', 'x4'), ('zscore_filter_3', 'x5'))",3
"(4.0224, 4.0227]",4.022646856434309,4.022646856434309,3,"(('bin_equal_width_5', 'x3'), ('IQR', 'x4'), ('zscore_filter_3', 'x5'))",1
"(4.0227, 4.023]",4.022779281907618,4.022916764748055,3,"(('bin_equal_frequency_5', 'x1'), ('IQR', 'x4'), ('zscore_filter_3', 'x6'))",6
