bucket_range,min_ate_in_bin,max_ate_in_bin,min_length,best_sequence,count
"(-0.026825, -0.026824]",-0.02682358043490252,-0.02682358043490252,3,"(('zscore_filter_3', 'adequacy'), ('zscore_filter_3', 'dtotord_min'), ('IQR', 'meduc6'))",1
"(-0.026664, -0.026662]",-0.026663043456645306,-0.026663043456645306,3,"(('zscore_filter_3', 'adequacy'), ('zscore_filter_3', 'dtotord_min'), ('zscore_filter_3', 'orfath'))",1
"(-0.026567, -0.026565]",-0.026566287616203086,-0.026566287616203086,3,"(('zscore_filter_3', 'adequacy'), ('zscore_filter_3', 'dtotord_min'), ('IQR', 'feduc6'))",1
"(-0.026541, -0.02654]",-0.026540030889087112,-0.026540030889087112,3,"(('zscore_filter_3', 'adequacy'), ('zscore_filter_3', 'dtotord_min'), ('zscore_filter_3', 'ormoth'))",1
"(-0.026494, -0.026492]",-0.02649270996290433,-0.02649270996290433,3,"(('zscore_filter_3', 'adequacy'), ('zscore_filter_3', 'dtotord_min'), ('zscore_filter_3', 'mrace'))",1
"(-0.026481, -0.02648]",-0.02648022632485429,-0.02648022632485429,3,"(('zscore_filter_3', 'adequacy'), ('zscore_filter_3', 'crace'), ('zscore_filter_3', 'dtotord_min'))",1
"(-0.026459, -0.026458]",-0.026458020372981127,-0.026458020372981127,3,"(('zscore_filter_3', 'adequacy'), ('zscore_filter_3', 'birattnd'), ('zscore_filter_3', 'dtotord_min'))",1
"(-0.026448, -0.026446]",-0.02644660905696491,-0.02644660905696491,3,"(('zscore_filter_3', 'adequacy'), ('IQR', 'meduc6'), ('zscore_filter_3', 'mrace'))",1
"(-0.026435, -0.026433]",-0.026434293003308573,-0.026434293003308573,3,"(('zscore_filter_3', 'adequacy'), ('zscore_filter_3', 'crace'), ('IQR', 'meduc6'))",1
"(-0.026425, -0.026423]",-0.02642430012090248,-0.02642429844363526,2,"(('zscore_filter_3', 'dtotord_min'), ('zscore_filter_3', 'orfath'))",7
"(-0.026372, -0.026371]",-0.026371947011096034,-0.026371947011096034,3,"(('zscore_filter_3', 'adequacy'), ('IQR', 'meduc6'), ('zscore_filter_3', 'orfath'))",1
"(-0.026332, -0.026331]",-0.02633156085951886,-0.02633156032762345,2,"(('bin_equal_width_2', 'drink5'), ('isolationForest', 'adequacy'))",4
"(-0.026326, -0.026325]",-0.026326022504597132,-0.026326022504597132,3,"(('zscore_filter_3', 'adequacy'), ('zscore_filter_3', 'cigar6'), ('zscore_filter_3', 'dtotord_min'))",1
"(-0.026322, -0.026321]",-0.026321597598578265,-0.026321597598578265,3,"(('zscore_filter_3', 'adequacy'), ('IQR', 'feduc6'), ('zscore_filter_3', 'orfath'))",1
"(-0.026289, -0.026288]",-0.026288131256259655,-0.026288131256259655,3,"(('zscore_filter_3', 'adequacy'), ('zscore_filter_3', 'mrace'), ('zscore_filter_3', 'orfath'))",1
"(-0.026281, -0.02628]",-0.02628102504724447,-0.026281023846509415,2,"(('zscore_filter_3', 'dtotord_min'), ('zscore_filter_3', 'ormoth'))",7
"(-0.026277, -0.026276]",-0.02627630266352717,-0.02627630266352717,3,"(('zscore_filter_3', 'adequacy'), ('zscore_filter_3', 'crace'), ('zscore_filter_3', 'orfath'))",1
"(-0.026254, -0.026253]",-0.026254223908757687,-0.026254223908757687,3,"(('zscore_filter_3', 'adequacy'), ('IQR', 'meduc6'), ('zscore_filter_3', 'ormoth'))",1
"(-0.026226, -0.026225]",-0.02622545696806386,-0.026225388263647793,2,"(('zscore_filter_3', 'adequacy'), ('zscore_filter_3', 'dtotord_min'))",236
"(-0.026225, -0.026224]",-0.026223861074674303,-0.026223861074674303,3,"(('zscore_filter_3', 'adequacy'), ('zscore_filter_3', 'dtotord_min'), ('bin_equal_frequency_5', 'infant_id'))",1
"(-0.026216, -0.026215]",-0.02621569133615224,-0.02621569133615224,3,"(('zscore_filter_3', 'adequacy'), ('zscore_filter_3', 'dtotord_min'), ('bin_equal_frequency_10', 'infant_id'))",1
"(-0.026188, -0.026187]",-0.02618726960451106,-0.026187267417392968,2,"(('zscore_filter_3', 'dtotord_min'), ('IQR', 'meduc6'))",7
"(-0.026166, -0.026165]",-0.026166107821371746,-0.026166107821371746,3,"(('zscore_filter_3', 'adequacy'), ('zscore_filter_3', 'mrace'), ('zscore_filter_3', 'ormoth'))",1
"(-0.026161, -0.02616]",-0.026160833763583313,-0.026160833076521586,2,"(('zscore_filter_3', 'crace'), ('isolationForest', 'adequacy'))",5
"(-0.026147, -0.026146]",-0.026145956716823134,-0.026145956716823134,3,"(('zscore_filter_3', 'adequacy'), ('zscore_filter_3', 'crace'), ('zscore_filter_3', 'ormoth'))",1
"(-0.026124, -0.026123]",-0.02612346988321542,-0.02612346982583533,3,"(('zscore_filter_3', 'adequacy'), ('norm_log', 'ormoth'), ('zscore_filter_3', 'ormoth'))",2
"(-0.026119, -0.026118]",-0.026118332883961606,-0.026118332883961606,3,"(('isolationForest', 'adequacy'), ('zscore_filter_3', 'crace'), ('zscore_filter_3', 'ormoth'))",1
"(-0.026087, -0.026086]",-0.026086347678143062,-0.026086347678143062,3,"(('zscore_filter_3', 'adequacy'), ('zscore_filter_3', 'dtotord_min'), ('zscore_filter_3', 'gestat10'))",1
"(-0.026086, -0.026084]",-0.026084778412830578,-0.026084778412830578,3,"(('isolationForest', 'adequacy'), ('zscore_filter_3', 'mrace'), ('zscore_filter_3', 'ormoth'))",1
"(-0.026077, -0.026075]",-0.026075755882919428,-0.026075755882919428,3,"(('zscore_filter_3', 'adequacy'), ('zscore_filter_3', 'birattnd'), ('zscore_filter_3', 'mrace'))",1
"(-0.026072, -0.02607]",-0.02607143215039529,-0.02607143215039529,3,"(('zscore_filter_3', 'adequacy'), ('zscore_filter_3', 'orfath'), ('zscore_filter_3', 'ormoth'))",1
"(-0.026064, -0.026063]",-0.026063357927750563,-0.026063357927750563,3,"(('zscore_filter_3', 'adequacy'), ('zscore_filter_3', 'birattnd'), ('zscore_filter_3', 'crace'))",1
"(-0.026046, -0.026045]",-0.026045637103694824,-0.026045635612298293,2,"(('zscore_filter_3', 'dtotord_min'), ('zscore_filter_3', 'mrace'))",7
"(-0.026042, -0.026041]",-0.0260420491609774,-0.0260420491609774,3,"(('zscore_filter_3', 'adequacy'), ('zscore_filter_3', 'frace'), ('zscore_filter_3', 'mrace'))",1
"(-0.026031, -0.026029]",-0.02603054494511245,-0.02603054494511245,3,"(('zscore_filter_3', 'adequacy'), ('zscore_filter_3', 'crace'), ('zscore_filter_3', 'mrace'))",1
"(-0.026027, -0.026025]",-0.026026027519358133,-0.02602602554182436,2,"(('zscore_filter_3', 'crace'), ('zscore_filter_3', 'dtotord_min'))",8
"(-0.026023, -0.026022]",-0.026022645243524902,-0.026022645243524902,3,"(('zscore_filter_3', 'adequacy'), ('bin_equal_width_10', 'dtotord_min'), ('zscore_filter_3', 'dtotord_min'))",1
"(-0.026013, -0.026011]",-0.026012301373414638,-0.026012301373414638,3,"(('zscore_filter_3', 'adequacy'), ('zscore_filter_3', 'birattnd'), ('zscore_filter_3', 'orfath'))",1
"(-0.026001, -0.026]",-0.026000456245665406,-0.026000456245665406,3,"(('isolationForest', 'adequacy'), ('zscore_filter_3', 'crace'), ('IQR', 'meduc6'))",1
"(-0.025999, -0.025997]",-0.025997861678723734,-0.025997861678723734,3,"(('isolationForest', 'adequacy'), ('IQR', 'meduc6'), ('zscore_filter_3', 'ormoth'))",1
"(-0.025994, -0.025992]",-0.025993055312650552,-0.025993055312650552,3,"(('zscore_filter_3', 'adequacy'), ('IQR', 'feduc6'), ('zscore_filter_3', 'ormoth'))",1
"(-0.025978, -0.025977]",-0.02597757631931964,-0.02597757631931964,3,"(('zscore_filter_3', 'adequacy'), ('zscore_filter_3', 'dtotord_min'), ('zscore_filter_3', 'frace'))",1
"(-0.025973, -0.025972]",-0.025972684127939225,-0.025972684127939225,3,"(('isolationForest', 'adequacy'), ('zscore_filter_3', 'crace'), ('zscore_filter_3', 'orfath'))",1
"(-0.025963, -0.025962]",-0.02596210742976942,-0.02596210742976942,3,"(('zscore_filter_3', 'adequacy'), ('IQR', 'feduc6'), ('zscore_filter_3', 'mrace'))",1
"(-0.025956, -0.025955]",-0.025955479636846548,-0.025955429944062657,2,"(('zscore_filter_3', 'adequacy'), ('IQR', 'meduc6'))",242
"(-0.025955, -0.025954]",-0.025954916042258476,-0.025954916042258476,3,"(('zscore_filter_3', 'adequacy'), ('IQR', 'meduc6'), ('bin_equal_frequency_5', 'infant_id'))",1
"(-0.025954, -0.025953]",-0.025953591958271707,-0.025953591958271707,3,"(('isolationForest', 'adequacy'), ('IQR', 'meduc6'), ('zscore_filter_3', 'mrace'))",1
"(-0.025951, -0.02595]",-0.025950827182479416,-0.025950827182479416,3,"(('zscore_filter_3', 'adequacy'), ('IQR', 'meduc6'), ('bin_equal_frequency_10', 'infant_id'))",1
"(-0.02595, -0.025949]",-0.025949229272919642,-0.025949229272919642,3,"(('zscore_filter_3', 'adequacy'), ('zscore_filter_3', 'crace'), ('IQR', 'feduc6'))",1
"(-0.025933, -0.025932]",-0.025932490888286426,-0.025932490888286426,3,"(('zscore_filter_3', 'adequacy'), ('zscore_filter_3', 'frace'), ('IQR', 'meduc6'))",1
"(-0.02593, -0.025928]",-0.025929450049367916,-0.025929450049367916,3,"(('isolationForest', 'adequacy'), ('zscore_filter_3', 'mrace'), ('zscore_filter_3', 'orfath'))",1
"(-0.025917, -0.025915]",-0.02591653567214545,-0.02591653426572932,2,"(('bin_equal_width_5', 'cigar6'), ('isolationForest', 'adequacy'))",5
"(-0.025914, -0.025913]",-0.025913808984043017,-0.025913808984043017,3,"(('zscore_filter_3', 'adequacy'), ('zscore_filter_3', 'birattnd'), ('IQR', 'meduc6'))",1
"(-0.025913, -0.025912]",-0.02591241008441612,-0.02591241008441612,3,"(('zscore_filter_3', 'adequacy'), ('norm_log', 'mplbir'), ('IQR', 'mplbir'))",1
"(-0.025909, -0.025908]",-0.025908172566784637,-0.02590817172488954,3,"(('zscore_filter_3', 'adequacy'), ('bin_equal_width_5', 'crace'), ('zscore_filter_3', 'crace'))",2
"(-0.0259, -0.025899]",-0.025899697930276244,-0.025899697930276244,3,"(('zscore_filter_3', 'adequacy'), ('bin_equal_width_10', 'dtotord_min'), ('IQR', 'dtotord_min'))",1
"(-0.025895, -0.025894]",-0.02589440438882984,-0.02589440438882984,3,"(('zscore_filter_3', 'adequacy'), ('zscore_filter_3', 'birattnd'), ('zscore_filter_3', 'ormoth'))",1
"(-0.025881, -0.02588]",-0.02588038652268329,-0.02588014270682941,3,"(('zscore_filter_3', 'adequacy'), ('norm_log', 'mplbir'), ('zscore_filter_3', 'mplbir'))",2
"(-0.025877, -0.025876]",-0.02587637858863478,-0.02587637858863478,3,"(('zscore_filter_3', 'adequacy'), ('zscore_filter_3', 'frace'), ('zscore_filter_3', 'crace'))",1
"(-0.025872, -0.025871]",-0.025871960612248824,-0.025871959769160322,2,"(('zscore_filter_3', 'cigar6'), ('zscore_filter_3', 'dtotord_min'))",8
"(-0.025859, -0.025858]",-0.02585911571556627,-0.02585911571556627,3,"(('zscore_filter_3', 'adequacy'), ('zscore_filter_3', 'mrace'), ('bin_equal_frequency_10', 'infant_id'))",1
"(-0.025853, -0.025852]",-0.025851804426570903,-0.025851760955511376,2,"(('zscore_filter_3', 'adequacy'), ('zscore_filter_3', 'mrace'))",240
"(-0.025852, -0.02585]",-0.025851303076603296,-0.025850882331727196,3,"(('zscore_filter_3', 'adequacy'), ('IQR', 'feduc6'), ('IQR', 'meduc6'))",3
"(-0.02585, -0.025849]",-0.02585013997483967,-0.02585013997483967,3,"(('zscore_filter_3', 'adequacy'), ('zscore_filter_3', 'dlivord_min'), ('zscore_filter_3', 'dtotord_min'))",1
"(-0.025848, -0.025846]",-0.025847462171753648,-0.025847462171753648,3,"(('zscore_filter_3', 'adequacy'), ('zscore_filter_3', 'dtotord_min'), ('IQR', 'gestat10'))",1
"(-0.025844, -0.025843]",-0.025842882274548295,-0.025842882274548295,3,"(('isolationForest', 'adequacy'), ('IQR', 'meduc6'), ('zscore_filter_3', 'orfath'))",1
"(-0.025843, -0.025841]",-0.025841481025117293,-0.025841481025117293,3,"(('zscore_filter_3', 'adequacy'), ('zscore_filter_3', 'mrace'), ('zscore_filter_3', 'frace'))",1
"(-0.02584, -0.025839]",-0.025840026497961497,-0.02583998067575943,2,"(('zscore_filter_3', 'adequacy'), ('zscore_filter_3', 'crace'))",246
"(-0.025836, -0.025835]",-0.025835086269581985,-0.025835086269581985,3,"(('zscore_filter_3', 'adequacy'), ('norm_log', 'stoccfipb'), ('IQR', 'stoccfipb'))",1
"(-0.025835, -0.025834]",-0.025834094250208283,-0.025834093256250266,2,"(('bin_equal_width_10', 'dtotord_min'), ('IQR', 'dtotord_min'))",7
"(-0.025834, -0.025832]",-0.025833511081349715,-0.025833511081349715,3,"(('zscore_filter_3', 'adequacy'), ('zscore_filter_3', 'crace'), ('zscore_filter_3', 'frace'))",1
"(-0.025832, -0.025831]",-0.025831872466859186,-0.025831872466859186,3,"(('zscore_filter_3', 'adequacy'), ('zscore_filter_3', 'drink5'), ('zscore_filter_3', 'dtotord_min'))",1
"(-0.025831, -0.02583]",-0.02582979916328039,-0.02582979916328039,3,"(('zscore_filter_3', 'adequacy'), ('zscore_filter_3', 'cigar6'), ('IQR', 'meduc6'))",1
"(-0.025823, -0.025822]",-0.025823192599836984,-0.025823191583846997,2,"(('zscore_filter_3', 'birattnd'), ('zscore_filter_3', 'dtotord_min'))",8
"(-0.025817, -0.025816]",-0.025816310812310988,-0.025816310812310988,3,"(('zscore_filter_3', 'adequacy'), ('zscore_filter_3', 'gestat10'), ('IQR', 'meduc6'))",1
"(-0.025814, -0.025813]",-0.025813360988565147,-0.025813360988565147,3,"(('norm_log', 'adequacy'), ('zscore_filter_3', 'crace'), ('isolationForest', 'adequacy'))",1
"(-0.025812, -0.025811]",-0.025810888187095437,-0.025810888187095437,3,"(('bin_equal_width_2', 'adequacy'), ('isolationForest', 'adequacy'), ('zscore_filter_3', 'crace'))",1
"(-0.025798, -0.025797]",-0.02579686043591503,-0.02579686043591503,3,"(('isolationForest', 'adequacy'), ('zscore_filter_3', 'adequacy'), ('zscore_filter_3', 'ormoth'))",1
"(-0.025795, -0.025794]",-0.02579412825175652,-0.02579412825175652,3,"(('zscore_filter_3', 'adequacy'), ('bin_equal_width_5', 'orfath'), ('zscore_filter_3', 'orfath'))",1
"(-0.025793, -0.025791]",-0.025792495642071894,-0.025792110412713228,2,"(('zscore_filter_3', 'adequacy'), ('zscore_filter_3', 'orfath'))",240
"(-0.025789, -0.025788]",-0.025787912360685335,-0.025787910471085126,2,"(('zscore_filter_3', 'orfath'), ('zscore_filter_3', 'ormoth'))",7
"(-0.025788, -0.025786]",-0.02578744007556632,-0.025787437767228007,2,"(('zscore_filter_3', 'mrace'), ('zscore_filter_3', 'orfath'))",7
"(-0.025784, -0.025782]",-0.02578248551769098,-0.02578248551769098,3,"(('zscore_filter_3', 'adequacy'), ('zscore_filter_3', 'dtotord_min'), ('zscore_filter_3', 'dlivord_min'))",1
"(-0.025776, -0.025775]",-0.02577504475623366,-0.02577504475623366,3,"(('zscore_filter_3', 'adequacy'), ('zscore_filter_3', 'frace'), ('zscore_filter_3', 'orfath'))",1
"(-0.025771, -0.02577]",-0.025770522144901897,-0.025770274486324712,1,"(('zscore_filter_3', 'dtotord_min'),)",1723
"(-0.02577, -0.025768]",-0.025769525944091605,-0.02576854452170025,2,"(('zscore_filter_3', 'dtotord_min'), ('bin_equal_frequency_2', 'infant_id'))",14
"(-0.025768, -0.025767]",-0.025768302194692724,-0.025768300608367833,2,"(('zscore_filter_3', 'crace'), ('zscore_filter_3', 'orfath'))",8
"(-0.025766, -0.025765]",-0.02576583079079948,-0.025765514059920683,2,"(('bin_equal_frequency_5', 'infant_id'), ('zscore_filter_3', 'dtotord_min'))",14
"(-0.025759, -0.025758]",-0.025759013727436653,-0.025759013727436653,3,"(('isolationForest', 'adequacy'), ('zscore_filter_3', 'adequacy'), ('zscore_filter_3', 'crace'))",1
"(-0.025758, -0.025757]",-0.0257581345018735,-0.0257581345018735,3,"(('isolationForest', 'adequacy'), ('bin_equal_width_2', 'gestat10'), ('zscore_filter_3', 'ormoth'))",1
"(-0.025757, -0.025756]",-0.02575562936340436,-0.02575562936340436,3,"(('zscore_filter_3', 'adequacy'), ('zscore_filter_3', 'cigar6'), ('zscore_filter_3', 'mrace'))",1
"(-0.025744, -0.025743]",-0.02574398898994703,-0.025743603813025023,3,"(('bin_equal_width_2', 'adequacy'), ('isolationForest', 'adequacy'), ('zscore_filter_3', 'mrace'))",2
"(-0.025739, -0.025738]",-0.02573834307085121,-0.02573834119409182,2,"(('zscore_filter_3', 'dtotord_min'), ('IQR', 'feduc6'))",7
"(-0.025736, -0.025735]",-0.025735422292982587,-0.025735422292982587,3,"(('bin_equal_width_2', 'adequacy'), ('zscore_clip_3', 'frace'), ('isolationForest', 'adequacy'))",1
"(-0.025733, -0.025731]",-0.025731487537176044,-0.025731487537176044,3,"(('isolationForest', 'adequacy'), ('zscore_filter_3', 'frace'), ('zscore_filter_3', 'ormoth'))",1
"(-0.025726, -0.025725]",-0.02572610232781063,-0.02572610232781063,3,"(('bin_equal_width_2', 'adequacy'), ('zscore_clip_3', 'ormoth'), ('isolationForest', 'adequacy'))",1
"(-0.025704, -0.025703]",-0.025704070253827694,-0.025703883685547213,3,"(('zscore_filter_3', 'adequacy'), ('zscore_filter_3', 'gestat10'), ('zscore_filter_3', 'mrace'))",2
"(-0.025699, -0.025698]",-0.02569877657656894,-0.025698725434670718,2,"(('zscore_filter_3', 'adequacy'), ('IQR', 'feduc6'))",241
"(-0.025698, -0.025697]",-0.025697560505598686,-0.025697317093537585,3,"(('zscore_filter_3', 'adequacy'), ('zscore_filter_3', 'cigar6'), ('zscore_filter_3', 'orfath'))",2
"(-0.025697, -0.025696]",-0.025696751206306948,-0.025696751206306948,3,"(('zscore_filter_3', 'adequacy'), ('IQR', 'feduc6'), ('bin_equal_frequency_5', 'infant_id'))",1
"(-0.025693, -0.025692]",-0.02569234200177872,-0.02569180945280526,3,"(('bin_equal_width_2', 'adequacy'), ('bin_equal_width_2', 'drink5'), ('isolationForest', 'adequacy'))",2
"(-0.025692, -0.02569]",-0.025691579319640175,-0.025691352500434105,3,"(('zscore_filter_3', 'adequacy'), ('IQR', 'feduc6'), ('bin_equal_frequency_10', 'infant_id'))",2
"(-0.025685, -0.025684]",-0.025684312438437402,-0.025684310188670584,2,"(('IQR', 'meduc6'), ('zscore_filter_3', 'orfath'))",7
"(-0.025684, -0.025683]",-0.025683078844274353,-0.025683078844274353,3,"(('zscore_filter_3', 'adequacy'), ('norm_log', 'dtotord_min'), ('zscore_filter_3', 'dtotord_min'))",1
"(-0.025681, -0.02568]",-0.02568139317874686,-0.025680157306941228,3,"(('bin_equal_width_2', 'adequacy'), ('bin_equal_width_2', 'brstate'), ('isolationForest', 'adequacy'))",2
"(-0.02568, -0.025679]",-0.025680042757760157,-0.025680042757760157,3,"(('isolationForest', 'adequacy'), ('zscore_filter_3', 'crace'), ('zscore_filter_3', 'dtotord_min'))",1
"(-0.025679, -0.025678]",-0.02567875909667588,-0.02567875909667588,3,"(('norm_log', 'adequacy'), ('bin_equal_frequency_2', 'gestat10'), ('isolationForest', 'adequacy'))",1
"(-0.025671, -0.02567]",-0.025670660023388,-0.025670262806473998,2,"(('zscore_filter_3', 'adequacy'), ('zscore_filter_3', 'ormoth'))",238
"(-0.025669, -0.025667]",-0.025667749637425248,-0.025667749637425248,3,"(('norm_log', 'adequacy'), ('zscore_clip_3', 'frace'), ('isolationForest', 'adequacy'))",1
"(-0.025667, -0.025666]",-0.025666763137186185,-0.025666763137186185,3,"(('isolationForest', 'adequacy'), ('zscore_filter_3', 'orfath'), ('zscore_filter_3', 'frace'))",1
"(-0.025666, -0.025665]",-0.025665115504883176,-0.025665115504883176,3,"(('isolationForest', 'adequacy'), ('zscore_filter_3', 'orfath'), ('zscore_filter_3', 'ormoth'))",1
"(-0.025665, -0.025664]",-0.025664499266115047,-0.025664499266115047,3,"(('zscore_filter_3', 'adequacy'), ('zscore_filter_3', 'ormoth'), ('bin_equal_frequency_10', 'infant_id'))",1
"(-0.02566, -0.025658]",-0.025659520905462068,-0.025659520905462068,3,"(('zscore_filter_3', 'adequacy'), ('zscore_filter_3', 'birattnd'), ('IQR', 'feduc6'))",1
"(-0.025652, -0.025651]",-0.0256514891127143,-0.0256514891127143,3,"(('zscore_filter_3', 'adequacy'), ('zscore_filter_3', 'frace'), ('zscore_filter_3', 'ormoth'))",1
"(-0.025648, -0.025647]",-0.025647136778729977,-0.025647135295090762,2,"(('zscore_filter_3', 'mrace'), ('zscore_filter_3', 'ormoth'))",7
"(-0.025637, -0.025635]",-0.025635903833624844,-0.025635892404750775,3,"(('zscore_filter_3', 'adequacy'), ('zscore_filter_3', 'gestat10'), ('zscore_filter_3', 'orfath'))",2
"(-0.025635, -0.025634]",-0.02563489688174694,-0.02563489688174694,3,"(('zscore_filter_3', 'adequacy'), ('zscore_filter_3', 'drink5'), ('zscore_filter_3', 'orfath'))",1
"(-0.025626, -0.025625]",-0.02562530382569237,-0.02562530382569237,3,"(('isolationForest', 'adequacy'), ('zscore_filter_3', 'crace'), ('bin_equal_width_2', 'gestat10'))",1
"(-0.025621, -0.02562]",-0.025620945968376392,-0.02562094412129446,2,"(('zscore_filter_3', 'crace'), ('zscore_filter_3', 'ormoth'))",8
"(-0.02562, -0.025619]",-0.02561888269363664,-0.02561888104295612,2,"(('norm_log', 'ormoth'), ('zscore_filter_3', 'ormoth'))",14
"(-0.025619, -0.025617]",-0.025617685411912217,-0.025617685411912217,3,"(('isolationForest', 'adequacy'), ('norm_log', 'mplbir_reg'), ('IQR', 'mplbir_reg'))",1
"(-0.025612, -0.025611]",-0.025611954962785854,-0.02561146901540516,3,"(('isolationForest', 'adequacy'), ('zscore_filter_3', 'adequacy'), ('zscore_filter_3', 'orfath'))",2
"(-0.025609, -0.025607]",-0.02560806618565444,-0.02560806618565444,3,"(('isolationForest', 'adequacy'), ('zscore_filter_3', 'adequacy'), ('IQR', 'meduc6'))",1
"(-0.025603, -0.025602]",-0.025603298206948902,-0.025603298206948902,3,"(('isolationForest', 'adequacy'), ('zscore_filter_3', 'frace'), ('IQR', 'meduc6'))",1
"(-0.025594, -0.025593]",-0.025594161108737627,-0.025594161108737627,3,"(('zscore_filter_3', 'adequacy'), ('zscore_clip_3', 'dlivord_min'), ('IQR', 'dlivord_min'))",1
"(-0.025593, -0.025592]",-0.025592549261147034,-0.025592549261147034,3,"(('bin_equal_width_2', 'adequacy'), ('bin_equal_width_2', 'dlivord_min'), ('isolationForest', 'adequacy'))",1
"(-0.025586, -0.025584]",-0.025585009166010603,-0.025585009166010603,3,"(('bin_equal_width_2', 'adequacy'), ('norm_log', 'cigar6'), ('isolationForest', 'adequacy'))",1
"(-0.025584, -0.025583]",-0.025584103052322577,-0.025584103052322577,3,"(('isolationForest', 'adequacy'), ('zscore_filter_3', 'frace'), ('zscore_filter_3', 'orfath'))",1
"(-0.02558, -0.025579]",-0.025580343196806885,-0.025580343196806885,3,"(('isolationForest', 'adequacy'), ('bin_equal_width_2', 'gestat10'), ('zscore_filter_3', 'mrace'))",1
"(-0.025579, -0.025578]",-0.025577913211034004,-0.025577913211034004,3,"(('zscore_filter_3', 'adequacy'), ('zscore_filter_3', 'birattnd'), ('bin_equal_frequency_10', 'infant_id'))",1
"(-0.025578, -0.025577]",-0.025576600883149912,-0.025576600883149912,3,"(('zscore_filter_3', 'adequacy'), ('zscore_filter_3', 'birattnd'), ('bin_equal_width_10', 'infant_id'))",1
"(-0.025577, -0.025575]",-0.02557562001521,-0.02557562001521,3,"(('zscore_filter_3', 'adequacy'), ('zscore_filter_3', 'birattnd'), ('bin_equal_frequency_5', 'infant_id'))",1
"(-0.025574, -0.025573]",-0.0255738342537273,-0.02557276331010531,2,"(('zscore_filter_3', 'adequacy'), ('zscore_filter_3', 'birattnd'))",237
"(-0.025573, -0.025571]",-0.02557253663402983,-0.025571737158235186,3,"(('zscore_filter_3', 'adequacy'), ('zscore_filter_3', 'birattnd'), ('bin_equal_width_5', 'infant_id'))",2
"(-0.02557, -0.025569]",-0.025569772127737884,-0.025569772127737884,3,"(('zscore_filter_3', 'adequacy'), ('norm_log', 'mplbir_reg'), ('IQR', 'mplbir_reg'))",1
"(-0.025568, -0.025566]",-0.025567461594420707,-0.025566335583943327,3,"(('zscore_filter_3', 'adequacy'), ('zscore_filter_3', 'cigar6'), ('IQR', 'feduc6'))",3
"(-0.025565, -0.025564]",-0.025564539697998923,-0.025564539697998923,3,"(('isolationForest', 'adequacy'), ('zscore_filter_3', 'dtotord_min'), ('IQR', 'meduc6'))",1
"(-0.025564, -0.025562]",-0.02556287519524267,-0.02556287519524267,3,"(('zscore_filter_3', 'adequacy'), ('zscore_filter_3', 'drink5'), ('IQR', 'meduc6'))",1
"(-0.02556, -0.025559]",-0.02555975690925272,-0.025559755309240585,2,"(('bin_equal_width_10', 'dtotord_min'), ('zscore_filter_3', 'dtotord_min'))",7
"(-0.025559, -0.025557]",-0.02555740997957047,-0.02555740784104454,2,"(('IQR', 'meduc6'), ('zscore_filter_3', 'ormoth'))",7
"(-0.025554, -0.025552]",-0.02555243555064145,-0.02555243555064145,3,"(('zscore_filter_3', 'adequacy'), ('zscore_filter_3', 'birattnd'), ('zscore_filter_3', 'frace'))",1
"(-0.025551, -0.02555]",-0.025550962766486576,-0.025550962766486576,3,"(('zscore_filter_3', 'adequacy'), ('IQR', 'feduc6'), ('zscore_filter_3', 'gestat10'))",1
"(-0.02555, -0.025548]",-0.02554857499079923,-0.02554857499079923,3,"(('bin_equal_width_2', 'adequacy'), ('winsorize', 'rh'), ('isolationForest', 'adequacy'))",1
"(-0.025548, -0.025547]",-0.02554806783693698,-0.025547904296401414,2,"(('zscore_filter_3', 'dtotord_min'), ('zscore_filter_3', 'frace'))",18
"(-0.025542, -0.025541]",-0.025541197909981717,-0.025541197909981717,3,"(('zscore_filter_3', 'adequacy'), ('zscore_filter_3', 'ormoth'), ('zscore_filter_3', 'orfath'))",1
"(-0.025541, -0.025539]",-0.025540543175195975,-0.025540543175195975,3,"(('bin_equal_width_2', 'adequacy'), ('isolationForest', 'adequacy'), ('IQR', 'meduc6'))",1
"(-0.025534, -0.025533]",-0.02553351317874343,-0.02553351317874343,3,"(('zscore_filter_3', 'adequacy'), ('IQR', 'gestat10'), ('IQR', 'meduc6'))",1
"(-0.025533, -0.025532]",-0.025532044744925604,-0.025532044744925604,3,"(('isolationForest', 'adequacy'), ('zscore_filter_3', 'dtotord_min'), ('zscore_filter_3', 'orfath'))",1
"(-0.025531, -0.025529]",-0.02552928985209157,-0.02552928985209157,3,"(('isolationForest', 'adequacy'), ('zscore_filter_3', 'crace'), ('bin_equal_frequency_2', 'gestat10'))",1
"(-0.025529, -0.025528]",-0.025528547676060227,-0.02552854581423556,2,"(('zscore_filter_3', 'crace'), ('IQR', 'meduc6'))",8
"(-0.025524, -0.025523]",-0.02552377727289161,-0.02552377727289161,3,"(('zscore_filter_3', 'adequacy'), ('zscore_filter_3', 'gestat10'), ('zscore_filter_3', 'ormoth'))",1
"(-0.025509, -0.025507]",-0.0255082831118744,-0.0255082831118744,3,"(('bin_equal_width_2', 'adequacy'), ('bin_equal_width_5', 'brstate'), ('isolationForest', 'adequacy'))",1
"(-0.025499, -0.025497]",-0.02549756151406773,-0.02549756151406773,3,"(('bin_equal_width_2', 'adequacy'), ('isolationForest', 'adequacy'), ('zscore_filter_3', 'frace'))",1
